ID,Date,Variable,value
MX000017004,1955-12-02,tmin,130
MX000017004,1955-12-02,prcp,0
MX000017004,1955-12-02,tmax,260
MX000017004,1955-12-03,tmin,130
MX000017004,1955-12-03,prcp,0
MX000017004,1955-12-03,tmax,320
MX000017004,1955-12-04,tmin,160
MX000017004,1955-12-04,prcp,0
MX000017004,1955-12-04,tmax,280
MX000017004,1955-12-05,tmin,160
MX000017004,1955-12-05,prcp,0
MX000017004,1955-12-05,tmax,270
MX000017004,1955-12-06,tmin,150
MX000017004,1955-12-06,prcp,0
MX000017004,1955-12-06,tmax,260
MX000017004,1955-12-07,tmin,160
MX000017004,1955-12-07,prcp,180
MX000017004,1955-12-07,tmax,280
MX000017004,1955-12-08,tmin,150
MX000017004,1955-12-08,prcp,0
MX000017004,1955-12-08,tmax,250
MX000017004,1955-12-09,tmin,160
MX000017004,1955-12-09,prcp,25
MX000017004,1955-12-09,tmax,260
MX000017004,1955-12-10,tmin,145
MX000017004,1955-12-10,prcp,115
MX000017004,1955-12-10,tmax,285
MX000017004,1955-12-11,tmin,165
MX000017004,1955-12-11,prcp,15
MX000017004,1955-12-11,tmax,210
MX000017004,1955-12-12,tmin,140
MX000017004,1955-12-12,prcp,0
MX000017004,1955-12-12,tmax,275
MX000017004,1955-12-13,tmin,140
MX000017004,1955-12-13,prcp,0
MX000017004,1955-12-13,tmax,285
MX000017004,1955-12-14,tmin,145
MX000017004,1955-12-14,prcp,0
MX000017004,1955-12-14,tmax,305
MX000017004,1955-12-15,tmin,150
MX000017004,1955-12-15,prcp,0
MX000017004,1955-12-15,tmax,295
MX000017004,1955-12-16,tmin,160
MX000017004,1955-12-16,prcp,0
MX000017004,1955-12-16,tmax,295
MX000017004,1955-12-17,tmin,155
MX000017004,1955-12-17,prcp,0
MX000017004,1955-12-17,tmax,265
MX000017004,1955-12-18,tmin,170
MX000017004,1955-12-18,prcp,150
MX000017004,1955-12-18,tmax,245
MX000017004,1955-12-19,tmin,155
MX000017004,1955-12-19,prcp,5
MX000017004,1955-12-19,tmax,270
MX000017004,1955-12-20,tmin,150
MX000017004,1955-12-20,prcp,5
MX000017004,1955-12-20,tmax,260
MX000017004,1955-12-21,tmin,155
MX000017004,1955-12-21,prcp,0
MX000017004,1955-12-21,tmax,240
MX000017004,1955-12-22,tmin,150
MX000017004,1955-12-22,prcp,0
MX000017004,1955-12-22,tmax,250
MX000017004,1955-12-23,tmin,135
MX000017004,1955-12-23,prcp,0
MX000017004,1955-12-23,tmax,275
MX000017004,1955-12-24,tmin,160
MX000017004,1955-12-24,prcp,0
MX000017004,1955-12-24,tmax,260
MX000017004,1955-12-25,tmin,125
MX000017004,1955-12-25,prcp,0
MX000017004,1955-12-25,tmax,285
MX000017004,1955-12-26,tmin,130
MX000017004,1955-12-26,prcp,0
MX000017004,1955-12-26,tmax,275
MX000017004,1955-12-27,tmin,140
MX000017004,1955-12-27,prcp,0
MX000017004,1955-12-27,tmax,320
MX000017004,1955-12-28,tmin,185
MX000017004,1955-12-28,prcp,0
MX000017004,1955-12-28,tmax,310
MX000017004,1955-12-29,tmin,175
MX000017004,1955-12-29,prcp,0
MX000017004,1955-12-29,tmax,305
MX000017004,1955-12-30,tmin,160
MX000017004,1955-12-30,prcp,0
MX000017004,1955-12-30,tmax,265
MX000017004,1955-12-31,tmin,170
MX000017004,1955-12-31,prcp,0
MX000017004,1955-12-31,tmax,260
MX000017004,1956-01-01,tmin,145
MX000017004,1956-01-01,prcp,0
MX000017004,1956-01-01,tmax,280
MX000017004,1956-01-02,tmin,145
MX000017004,1956-01-02,prcp,150
MX000017004,1956-01-02,tmax,270
MX000017004,1956-01-03,tmin,110
MX000017004,1956-01-03,prcp,0
MX000017004,1956-01-03,tmax,290
MX000017004,1956-01-04,tmin,110
MX000017004,1956-01-04,prcp,0
MX000017004,1956-01-04,tmax,290
MX000017004,1956-01-05,tmin,95
MX000017004,1956-01-05,prcp,0
MX000017004,1956-01-05,tmax,250
MX000017004,1956-01-06,tmin,125
MX000017004,1956-01-06,prcp,0
MX000017004,1956-01-06,tmax,240
MX000017004,1956-01-07,tmin,130
MX000017004,1956-01-07,prcp,0
MX000017004,1956-01-07,tmax,260
MX000017004,1956-01-08,tmin,130
MX000017004,1956-01-08,prcp,0
MX000017004,1956-01-08,tmax,330
MX000017004,1956-01-09,tmin,170
MX000017004,1956-01-09,prcp,0
MX000017004,1956-01-09,tmax,315
MX000017004,1956-01-10,tmin,170
MX000017004,1956-01-10,prcp,0
MX000017004,1956-01-10,tmax,320
MX000017004,1956-01-11,tmin,170
MX000017004,1956-01-11,prcp,0
MX000017004,1956-01-11,tmax,270
MX000017004,1956-01-12,tmin,170
MX000017004,1956-01-12,prcp,14
MX000017004,1956-01-12,tmax,260
MX000017004,1956-01-13,tmin,160
MX000017004,1956-01-13,prcp,268
MX000017004,1956-01-13,tmax,240
MX000017004,1956-01-14,tmin,160
MX000017004,1956-01-14,prcp,232
MX000017004,1956-01-14,tmax,200
MX000017004,1956-01-15,tmin,160
MX000017004,1956-01-15,prcp,0
MX000017004,1956-01-15,tmax,250
MX000017004,1956-01-16,tmin,130
MX000017004,1956-01-16,prcp,0
MX000017004,1956-01-16,tmax,255
MX000017004,1956-01-17,tmin,140
MX000017004,1956-01-17,prcp,0
MX000017004,1956-01-17,tmax,316
MX000017004,1956-01-18,tmin,147
MX000017004,1956-01-18,prcp,0
MX000017004,1956-01-18,tmin,89
MX000017004,1956-01-19,prcp,0
MX000017004,1956-01-19,tmax,322
MX000017004,1956-01-19,prcp,0
MX000017004,1956-01-20,tmax,328
MX000017004,1956-01-20,tmin,157
MX000017004,1956-01-20,prcp,0
MX000017004,1956-01-21,tmax,280
MX000017004,1956-01-21,tmin,130
MX000017004,1956-01-21,prcp,0
MX000017004,1956-01-22,tmax,280
MX000017004,1956-01-22,tmin,138
MX000017004,1956-01-22,prcp,0
MX000017004,1956-01-23,tmax,296
MX000017004,1956-01-23,tmin,139
MX000017004,1956-01-23,prcp,0
MX000017004,1956-01-24,tmax,290
MX000017004,1956-01-24,tmin,116
MX000017004,1956-01-24,prcp,0
MX000017004,1956-01-25,tmin,168
MX000017004,1956-01-25,prcp,0
MX000017004,1956-01-25,tmin,169
MX000017004,1956-01-26,prcp,0
MX000017004,1956-01-26,tmax,270
MX000017004,1956-01-26,tmin,159
MX000017004,1956-01-27,prcp,343
MX000017004,1956-01-27,tmin,140
MX000017004,1956-01-27,prcp,25
MX000017004,1956-01-28,tmin,127
MX000017004,1956-01-28,prcp,33
MX000017004,1956-01-28,tmin,140
MX000017004,1956-01-29,prcp,0
MX000017004,1956-01-29,tmax,250
MX000017004,1956-01-29,tmin,122
MX000017004,1956-01-30,prcp,0
MX000017004,1956-01-30,tmax,250
MX000017004,1956-01-30,tmin,115
MX000017004,1956-01-31,prcp,0
MX000017004,1956-01-31,tmax,285
MX000017004,1956-01-31,tmin,123
MX000017004,1956-02-01,prcp,0
MX000017004,1956-02-01,tmax,306
MX000017004,1956-02-01,tmin,116
MX000017004,1956-02-02,prcp,0
MX000017004,1956-02-02,prcp,0
MX000017004,1956-02-02,tmax,336
MX000017004,1956-02-03,tmin,172
MX000017004,1956-02-03,prcp,0
MX000017004,1956-02-03,tmax,256
MX000017004,1956-02-04,tmin,145
MX000017004,1956-02-04,prcp,434
MX000017004,1956-02-04,tmax,300
MX000017004,1956-02-05,tmin,157
MX000017004,1956-02-05,prcp,0
MX000017004,1956-02-05,tmax,288
MX000017004,1956-02-06,tmin,153
MX000017004,1956-02-06,prcp,46
MX000017004,1956-02-06,tmax,298
MX000017004,1956-02-07,tmin,166
MX000017004,1956-02-07,prcp,10
MX000017004,1956-02-07,tmin,152
MX000017004,1956-02-08,prcp,0
MX000017004,1956-02-08,tmin,121
MX000017004,1956-02-08,prcp,0
MX000017004,1956-02-09,tmax,164
MX000017004,1956-02-09,tmin,107
MX000017004,1956-02-09,prcp,15
MX000017004,1956-02-10,tmin,141
MX000017004,1956-02-10,prcp,0
MX000017004,1956-02-10,tmin,162
MX000017004,1956-02-11,prcp,13
MX000017004,1956-02-11,tmin,170
MX000017004,1956-02-11,prcp,0
MX000017004,1956-02-12,tmax,300
MX000017004,1956-02-12,tmin,140
MX000017004,1956-02-12,prcp,25
MX000017004,1956-02-13,tmax,292
MX000017004,1956-02-13,tmin,102
MX000017004,1956-02-13,prcp,86
MX000017004,1956-02-14,tmax,290
MX000017004,1956-02-14,tmin,160
MX000017004,1956-02-14,prcp,0
MX000017004,1956-02-15,tmax,260
MX000017004,1956-02-15,tmin,131
MX000017004,1956-02-15,prcp,0
MX000017004,1956-02-16,tmax,277
MX000017004,1956-02-16,tmin,140
MX000017004,1956-02-16,prcp,3
MX000017004,1956-02-17,tmax,260
MX000017004,1956-02-17,tmin,133
MX000017004,1956-02-17,prcp,0
MX000017004,1956-02-18,tmin,120
MX000017004,1956-02-18,prcp,0
MX000017004,1956-02-18,tmax,308
MX000017004,1956-02-19,tmin,135
MX000017004,1956-02-19,prcp,0
MX000017004,1956-02-19,tmax,333
MX000017004,1956-02-20,tmin,151
MX000017004,1956-02-20,prcp,0
MX000017004,1956-02-20,tmax,305
MX000017004,1956-02-21,tmin,160
MX000017004,1956-02-21,prcp,0
MX000017004,1956-02-21,tmax,360
MX000017004,1956-02-22,tmin,178
MX000017004,1956-02-22,prcp,0
MX000017004,1956-02-22,prcp,185
MX000017004,1956-02-23,prcp,0
MX000017004,1956-02-23,tmin,147
MX000017004,1956-02-23,prcp,0
MX000017004,1956-02-24,prcp,0
MX000017004,1956-02-24,tmin,96
MX000017004,1956-02-24,prcp,0
MX000017004,1956-02-25,tmin,125
MX000017004,1956-02-25,prcp,0
MX000017004,1956-02-25,tmax,271
MX000017004,1956-02-26,tmin,96
MX000017004,1956-02-26,prcp,0
MX000017004,1956-02-26,tmax,300
MX000017004,1956-02-27,prcp,0
MX000017004,1956-02-27,tmin,146
MX000017004,1956-02-27,prcp,0
MX000017004,1956-02-28,prcp,0
MX000017004,1956-02-28,tmin,167
MX000017004,1956-02-28,prcp,0
MX000017004,1956-02-29,tmax,275
MX000017004,1956-02-29,tmin,137
MX000017004,1956-02-29,prcp,48
MX000017004,1956-03-01,tmin,140
MX000017004,1956-03-01,prcp,76
MX000017004,1956-03-01,tmin,126
MX000017004,1956-03-02,prcp,5
MX000017004,1956-03-02,tmin,126
MX000017004,1956-03-02,prcp,8
MX000017004,1956-03-03,tmin,110
MX000017004,1956-03-03,prcp,5
MX000017004,1956-03-03,prcp,61
MX000017004,1956-03-04,tmax,301
MX000017004,1956-03-04,prcp,0
MX000017004,1956-03-04,prcp,0
MX000017004,1956-03-05,tmax,320
MX000017004,1956-03-05,tmin,124
MX000017004,1956-03-05,prcp,0
MX000017004,1956-03-06,tmin,90
MX000017004,1956-03-06,prcp,0
MX000017004,1956-03-06,tmax,214
MX000017004,1956-03-07,tmin,136
MX000017004,1956-03-07,prcp,201
MX000017004,1956-03-07,tmax,266
MX000017004,1956-03-08,tmin,114
MX000017004,1956-03-08,prcp,84
MX000017004,1956-03-08,tmin,134
MX000017004,1956-03-09,prcp,183
MX000017004,1956-03-09,prcp,0
MX000017004,1956-03-09,tmax,284
MX000017004,1956-03-10,tmin,90
MX000017004,1956-03-10,prcp,79
MX000017004,1956-03-10,tmin,106
MX000017004,1956-03-11,prcp,0
MX000017004,1956-03-11,tmin,0
MX000017004,1956-03-11,prcp,3
MX000017004,1956-03-12,prcp,0
MX000017004,1956-03-12,tmin,130
MX000017004,1956-03-12,prcp,0
MX000017004,1956-03-13,prcp,0
MX000017004,1956-03-13,tmax,308
MX000017004,1956-03-13,tmin,90
MX000017004,1956-03-14,prcp,38
MX000017004,1956-03-14,tmin,161
MX000017004,1956-03-14,prcp,130
MX000017004,1956-03-15,prcp,13
MX000017004,1956-03-15,prcp,0
MX000017004,1956-03-15,prcp,0
MX000017004,1956-03-16,tmax,260
MX000017004,1956-03-16,tmin,152
MX000017004,1956-03-16,prcp,5
MX000017004,1956-03-17,prcp,0
MX000017004,1956-03-17,prcp,0
MX000017004,1956-03-17,prcp,0
MX000017004,1956-03-18,prcp,0
MX000017004,1956-03-18,prcp,0
MX000017004,1956-03-18,prcp,0
MX000017004,1956-03-19,prcp,0
MX000017004,1956-03-19,prcp,10
MX000017004,1956-03-19,prcp,99
MX000017004,1956-03-20,prcp,0
MX000017004,1956-03-20,prcp,86
MX000017004,1956-03-20,tmax,290
MX000017004,1956-03-21,tmin,168
MX000017004,1956-03-21,prcp,36
MX000017004,1956-03-21,prcp,0
MX000017004,1956-03-22,tmax,283
MX000017004,1956-03-22,tmin,114
MX000017004,1956-03-22,prcp,0
MX000017004,1956-03-23,prcp,0
MX000017004,1956-03-23,prcp,0
MX000017004,1956-03-23,tmax,315
MX000017004,1956-03-24,tmin,131
MX000017004,1956-03-24,prcp,0
MX000017004,1956-03-24,prcp,0
MX000017004,1956-03-25,prcp,0
MX000017004,1956-03-25,tmax,359
MX000017004,1956-03-25,tmin,201
MX000017004,1956-03-26,prcp,0
MX000017004,1956-03-26,tmax,301
MX000017004,1956-03-26,tmin,166
MX000017004,1956-03-27,prcp,127
MX000017004,1956-03-27,prcp,0
MX000017004,1956-03-27,prcp,351
MX000017004,1956-03-28,prcp,130
MX000017004,1956-03-28,prcp,0
MX000017004,1956-03-28,prcp,0
MX000017004,1956-03-29,prcp,0
MX000017004,1956-03-29,prcp,0
MX000017004,1956-03-29,tmax,268
MX000017004,1956-03-30,tmin,146
MX000017004,1956-03-30,prcp,104
MX000017004,1956-03-30,tmax,248
MX000017004,1956-03-31,tmin,78
MX000017004,1956-03-31,prcp,0
MX000017004,1956-03-31,prcp,0
MX000017004,1956-04-01,tmax,335
MX000017004,1956-04-01,tmin,147
MX000017004,1956-04-01,prcp,0
MX000017004,1956-04-02,prcp,0
MX000017004,1956-04-02,prcp,18
MX000017004,1956-04-02,tmax,284
MX000017004,1956-04-03,tmin,157
MX000017004,1956-04-03,prcp,10
MX000017004,1956-04-03,tmax,299
MX000017004,1956-04-04,tmin,156
MX000017004,1956-04-04,prcp,0
MX000017004,1956-04-04,prcp,678
MX000017004,1956-04-05,tmax,272
MX000017004,1956-04-05,tmin,138
MX000017004,1956-04-05,prcp,15
MX000017004,1956-04-06,prcp,0
MX000017004,1956-04-06,prcp,0
MX000017004,1956-04-06,prcp,0
MX000017004,1956-04-07,prcp,0
MX000017004,1956-04-07,prcp,0
MX000017004,1956-04-07,prcp,56
MX000017004,1956-04-08,prcp,140
MX000017004,1956-04-08,tmax,278
MX000017004,1956-04-08,tmin,161
MX000017004,1956-04-09,prcp,10
MX000017004,1956-04-09,tmax,273
MX000017004,1956-04-09,tmin,144
MX000017004,1956-04-10,prcp,0
MX000017004,1956-04-10,prcp,0
MX000017004,1956-04-10,prcp,0
MX000017004,1956-04-11,tmax,283
MX000017004,1956-04-11,tmin,107
MX000017004,1956-04-11,prcp,0
MX000017004,1956-04-12,prcp,0
MX000017004,1956-04-12,tmax,309
MX000017004,1956-04-12,tmin,125
MX000017004,1956-04-13,prcp,0
MX000017004,1956-04-13,tmax,349
MX000017004,1956-04-13,tmin,179
MX000017004,1956-04-14,prcp,0
MX000017004,1956-04-14,tmax,357
MX000017004,1956-04-14,tmin,182
MX000017004,1956-04-15,prcp,0
MX000017004,1956-04-15,tmax,295
MX000017004,1956-04-15,tmin,144
MX000017004,1956-04-16,prcp,0
MX000017004,1956-04-16,tmax,299
MX000017004,1956-04-16,tmin,150
MX000017004,1956-04-17,prcp,0
MX000017004,1956-04-17,tmax,299
MX000017004,1956-04-17,tmin,152
MX000017004,1956-04-18,prcp,56
MX000017004,1956-04-18,tmax,276
MX000017004,1956-04-18,tmin,133
MX000017004,1956-04-19,prcp,0
MX000017004,1956-04-19,prcp,399
MX000017004,1956-04-19,tmax,352
MX000017004,1956-04-20,tmin,174
MX000017004,1956-04-20,prcp,0
MX000017004,1956-04-20,tmax,345
MX000017004,1956-04-21,tmin,178
MX000017004,1956-04-21,prcp,0
MX000017004,1956-04-21,prcp,0
MX000017004,1956-04-22,tmax,324
MX000017004,1956-04-22,tmin,146
MX000017004,1956-04-22,prcp,0
MX000017004,1956-04-23,tmax,280
MX000017004,1956-04-23,tmin,130
MX000017004,1956-04-23,prcp,0
MX000017004,1956-04-24,tmax,299
MX000017004,1956-04-24,tmin,108
MX000017004,1956-04-24,prcp,0
MX000017004,1956-04-25,prcp,0
MX000017004,1956-04-25,prcp,0
MX000017004,1956-04-25,prcp,3
MX000017004,1956-04-26,tmax,302
MX000017004,1956-04-26,tmin,146
MX000017004,1956-04-26,prcp,81
MX000017004,1956-04-27,prcp,5
MX000017004,1956-04-27,prcp,8
MX000017004,1956-04-27,prcp,18
MX000017004,1956-04-28,prcp,0
MX000017004,1956-04-28,prcp,0
MX000017004,1956-04-28,tmax,300
MX000017004,1956-04-29,tmin,146
MX000017004,1956-04-29,prcp,0
MX000017004,1956-04-29,prcp,0
MX000017004,1956-04-30,prcp,0
MX000017004,1956-04-30,prcp,0
MX000017004,1956-04-30,tmax,364
MX000017004,1956-05-01,tmin,167
MX000017004,1956-05-01,prcp,0
MX000017004,1956-05-01,prcp,0
MX000017004,1956-05-02,prcp,5
MX000017004,1956-05-02,prcp,0
MX000017004,1956-05-02,prcp,0
MX000017004,1956-05-03,prcp,0
MX000017004,1956-05-03,tmax,299
MX000017004,1956-05-03,tmin,118
MX000017004,1956-05-04,prcp,0
MX000017004,1956-05-04,prcp,0
MX000017004,1956-05-04,tmax,371
MX000017004,1956-05-05,tmin,178
MX000017004,1956-05-05,prcp,0
MX000017004,1956-05-05,tmax,341
MX000017004,1956-05-06,tmin,138
MX000017004,1956-05-06,prcp,84
MX000017004,1956-05-06,tmax,298
MX000017004,1956-05-07,tmin,149
MX000017004,1956-05-07,prcp,0
MX000017004,1956-05-07,prcp,3
MX000017004,1956-05-08,tmax,296
MX000017004,1956-05-08,tmin,138
MX000017004,1956-05-08,prcp,0
MX000017004,1956-05-09,tmax,291
MX000017004,1956-05-09,tmin,155
MX000017004,1956-05-09,prcp,0
MX000017004,1956-05-10,tmax,283
MX000017004,1956-05-10,tmin,144
MX000017004,1956-05-10,prcp,56
MX000017004,1956-05-11,prcp,0
MX000017004,1956-05-11,prcp,0
MX000017004,1956-05-11,prcp,0
MX000017004,1956-05-12,prcp,0
MX000017004,1956-05-12,prcp,0
MX000017004,1956-05-12,prcp,0
MX000017004,1956-05-13,prcp,0
MX000017004,1956-05-13,prcp,43
MX000017004,1956-05-13,prcp,203
MX000017004,1956-05-14,prcp,0
MX000017004,1956-05-14,prcp,0
MX000017004,1956-05-14,prcp,0
MX000017004,1956-05-15,prcp,0
MX000017004,1956-05-15,tmax,313
MX000017004,1956-05-15,tmin,117
MX000017004,1956-05-16,prcp,0
MX000017004,1956-05-16,prcp,0
MX000017004,1956-05-16,prcp,0
MX000017004,1956-05-17,prcp,8
MX000017004,1956-05-17,prcp,0
MX000017004,1956-05-17,prcp,498
MX000017004,1956-05-18,prcp,0
MX000017004,1956-05-18,prcp,81
MX000017004,1956-05-18,tmax,293
MX000017004,1956-05-19,tmin,120
MX000017004,1956-05-19,prcp,0
MX000017004,1956-05-19,tmax,336
MX000017004,1956-05-20,tmin,133
MX000017004,1956-05-20,prcp,0
MX000017004,1956-05-20,prcp,0
MX000017004,1956-05-21,prcp,25
MX000017004,1956-05-21,tmax,280
MX000017004,1956-05-21,tmin,138
MX000017004,1956-05-22,prcp,0
MX000017004,1956-05-22,prcp,0
MX000017004,1956-05-22,prcp,0
MX000017004,1956-05-23,prcp,0
MX000017004,1956-05-23,prcp,0
MX000017004,1956-05-23,tmax,300
MX000017004,1956-05-24,tmin,134
MX000017004,1956-05-24,prcp,0
MX000017004,1956-05-24,prcp,0
MX000017004,1956-05-25,prcp,0
MX000017004,1956-05-25,prcp,185
MX000017004,1956-05-25,prcp,0
MX000017004,1956-05-26,prcp,0
MX000017004,1956-05-26,tmax,299
MX000017004,1956-05-26,tmin,138
MX000017004,1956-05-27,prcp,0
MX000017004,1956-05-27,prcp,0
MX000017004,1956-05-27,prcp,0
MX000017004,1956-05-28,prcp,0
MX000017004,1956-05-28,prcp,0
MX000017004,1956-05-28,tmax,310
MX000017004,1956-05-29,tmin,150
MX000017004,1956-05-29,prcp,0
MX000017004,1956-05-29,tmax,310
MX000017004,1956-05-30,tmin,160
MX000017004,1956-05-30,prcp,0
MX000017004,1956-05-30,tmax,290
MX000017004,1956-05-31,tmin,160
MX000017004,1956-05-31,prcp,435
MX000017004,1956-05-31,tmax,270
MX000017004,1956-06-01,tmin,150
MX000017004,1956-06-01,prcp,0
MX000017004,1956-06-01,tmax,230
MX000017004,1956-06-02,tmin,150
MX000017004,1956-06-02,prcp,182
MX000017004,1956-06-02,tmax,200
MX000017004,1956-06-03,tmin,150
MX000017004,1956-06-03,prcp,89
MX000017004,1956-06-03,tmax,260
MX000017004,1956-06-04,tmin,150
MX000017004,1956-06-04,prcp,214
MX000017004,1956-06-04,tmax,270
MX000017004,1956-06-05,tmin,140
MX000017004,1956-06-05,prcp,0
MX000017004,1956-06-05,tmax,250
MX000017004,1956-06-06,tmin,130
MX000017004,1956-06-06,prcp,0
MX000017004,1956-06-06,tmax,240
MX000017004,1956-06-07,tmin,100
MX000017004,1956-06-07,prcp,0
MX000017004,1956-06-07,tmax,250
MX000017004,1956-06-08,tmin,120
MX000017004,1956-06-08,prcp,0
MX000017004,1956-06-08,tmax,300
MX000017004,1956-06-09,tmin,140
MX000017004,1956-06-09,prcp,0
MX000017004,1956-06-09,tmax,310
MX000017004,1956-06-10,tmin,160
MX000017004,1956-06-10,prcp,0
MX000017004,1956-06-10,tmax,270
MX000017004,1956-06-11,tmin,140
MX000017004,1956-06-11,prcp,0
MX000017004,1956-06-11,tmax,260
MX000017004,1956-06-12,tmin,130
MX000017004,1956-06-12,prcp,23
MX000017004,1956-06-12,tmax,250
MX000017004,1956-06-13,tmin,150
MX000017004,1956-06-13,prcp,0
MX000017004,1956-06-13,tmax,240
MX000017004,1956-06-14,tmin,140
MX000017004,1956-06-14,prcp,0
MX000017004,1956-06-14,tmax,250
MX000017004,1956-06-15,tmin,160
MX000017004,1956-06-15,prcp,55
MX000017004,1956-06-15,tmax,260
MX000017004,1956-06-16,tmin,150
MX000017004,1956-06-16,prcp,0
MX000017004,1956-06-16,tmax,240
MX000017004,1956-06-17,tmin,140
MX000017004,1956-06-17,prcp,0
MX000017004,1956-06-17,tmax,250
MX000017004,1956-06-18,tmin,110
MX000017004,1956-06-18,prcp,0
MX000017004,1956-06-18,tmax,280
MX000017004,1956-06-19,tmin,140
MX000017004,1956-06-19,prcp,0
MX000017004,1956-06-19,tmax,280
MX000017004,1956-06-20,tmin,130
MX000017004,1956-06-20,prcp,0
MX000017004,1956-06-20,tmax,290
MX000017004,1956-06-21,tmin,160
MX000017004,1956-06-21,prcp,0
MX000017004,1956-06-21,tmax,310
MX000017004,1956-06-22,tmin,170
MX000017004,1956-06-22,prcp,0
MX000017004,1956-06-22,tmax,280
MX000017004,1956-06-23,tmin,170
MX000017004,1956-06-23,prcp,0
MX000017004,1956-06-23,tmax,270
MX000017004,1956-06-24,tmin,170
MX000017004,1956-06-24,prcp,114
MX000017004,1956-06-24,tmax,270
MX000017004,1956-06-25,tmin,160
MX000017004,1956-06-25,prcp,42
MX000017004,1956-06-25,tmax,240
MX000017004,1956-06-26,tmin,140
MX000017004,1956-06-26,prcp,0
MX000017004,1956-06-26,tmax,280
MX000017004,1956-06-27,tmin,160
MX000017004,1956-06-27,prcp,0
MX000017004,1956-06-27,tmax,240
MX000017004,1956-06-28,tmin,90
MX000017004,1956-06-28,prcp,0
MX000017004,1956-06-28,tmax,220
MX000017004,1956-06-29,tmin,100
MX000017004,1956-06-29,prcp,0
MX000017004,1956-06-29,tmax,250
MX000017004,1956-06-30,tmin,100
MX000017004,1956-06-30,prcp,0
MX000017004,1956-06-30,tmax,290
MX000017004,1956-07-01,tmin,150
MX000017004,1956-07-01,prcp,0
MX000017004,1956-07-01,tmax,320
MX000017004,1956-07-02,tmin,160
MX000017004,1956-07-02,prcp,0
MX000017004,1956-07-02,tmax,320
MX000017004,1956-07-03,tmin,140
MX000017004,1956-07-03,prcp,0
MX000017004,1956-07-03,tmax,290
MX000017004,1956-07-04,tmin,160
MX000017004,1956-07-04,prcp,7
MX000017004,1956-07-04,tmax,260
MX000017004,1956-07-05,tmin,160
MX000017004,1956-07-05,prcp,553
MX000017004,1956-07-05,tmax,270
MX000017004,1956-07-06,tmin,160
MX000017004,1956-07-06,prcp,0
MX000017004,1956-07-06,tmax,250
MX000017004,1956-07-07,tmin,160
MX000017004,1956-07-07,prcp,50
